image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status,suggested_split,merge_stage
import_staging/accident_images_analysis_dataset/serious/3109.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3110.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3111.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3112.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3113.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3114.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3115.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3116.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3117.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3118.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3119.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3120.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3121.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3122.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3123.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3124.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3125.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3126.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3127.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3128.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3129.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3130.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3131.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3132.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3133.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3134.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3135.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3136.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3137.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3138.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3139.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3140.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3141.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3142.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3143.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3144.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3145.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3146.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3147.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3148.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3149.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3150.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3151.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3152.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3153.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3154.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3155.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3156.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3157.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3158.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3159.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3160.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3161.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3162.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3163.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3164.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3165.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3166.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3167.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3168.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3169.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3170.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3171.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3172.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3173.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3174.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3175.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3176.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3177.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3178.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3179.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3180.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3181.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3182.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3183.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3184.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3185.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3186.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3187.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3188.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3189.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3190.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3191.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3192.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3193.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3194.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3195.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3196.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3197.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3198.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3199.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3200.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3201.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3202.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3203.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3204.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3205.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3206.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3207.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3208.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3209.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3210.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3211.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3212.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3213.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3214.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3215.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3216.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3217.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3218.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3219.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3220.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3221.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3222.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3223.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3224.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3225.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3226.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3227.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3228.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3229.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3230.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3231.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3232.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3233.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3234.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3235.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3236.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3237.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3238.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3239.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3240.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3241.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3242.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3243.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3244.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3245.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3246.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3247.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3248.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3249.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3250.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3251.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3252.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3253.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3254.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3255.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3256.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3257.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3258.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3259.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3260.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3261.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3262.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3263.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3264.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3265.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3266.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3267.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3268.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3269.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3270.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3271.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3272.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3273.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3274.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3275.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3276.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3277.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3278.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3279.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3280.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,val,external_import
import_staging/accident_images_analysis_dataset/serious/3281.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,test,external_import
import_staging/accident_images_analysis_dataset/serious/3282.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3283.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3284.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3285.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
import_staging/accident_images_analysis_dataset/serious/3286.jpg,serious,road_accident,,,,,,vehicular_accident,Staged external import candidate for serious review.,unknown,needs_review,train,external_import
